Station,Date,Q_cfs,Q_cd
4193500,3/7/96,5200,A
4193500,3/8/96,4300,A
4193500,3/9/96,3400,A
4193500,3/10/96,3000,A
4193500,3/11/96,2900,A
4193500,3/12/96,3100,A
4193500,3/13/96,2700,A
4193500,3/14/96,2400,A
4193500,3/15/96,2200,A
4193500,3/16/96,3000,A
4193500,3/17/96,3300,A
4193500,3/18/96,3200,A
4193500,3/19/96,3200,A
4193500,3/20/96,11100,A
4193500,3/21/96,20600,A
4193500,3/22/96,20500,A
4193500,3/23/96,18100,A
4193500,3/24/96,16100,A
4193500,3/25/96,16200,A
4193500,3/26/96,16900,A
4193500,3/27/96,12600,A
4193500,3/28/96,9550,A
4193500,3/29/96,7860,A
4193500,3/30/96,6320,A
4193500,3/31/96,5800,A
4193500,4/1/96,4800,A
4193500,4/2/96,4300,A
4193500,4/3/96,4100,A
4193500,4/4/96,3900,A
4193500,4/5/96,3700,A
4193500,4/6/96,3200,A
4193500,4/7/96,2800,A
4193500,4/8/96,2500,A
4193500,4/9/96,2300,A
4193500,4/10/96,2100,A
4193500,4/11/96,1900,A
4193500,4/12/96,1720,A
4193500,4/13/96,1600,A
4193500,4/14/96,1460,A
4193500,4/15/96,1610,A
4193500,4/16/96,1920,A
4193500,4/17/96,2190,A
4193500,4/18/96,1890,A
4193500,4/19/96,2000,A
4193500,4/20/96,2800,A
4193500,4/21/96,4100,A
4193500,4/22/96,8470,A
4193500,4/23/96,18700,A
4193500,4/24/96,33000,A
4193500,4/25/96,35000,A
4193500,4/26/96,29100,A
4193500,4/27/96,20700,A
4193500,4/28/96,14700,A
4193500,4/29/96,12400,A
4193500,4/30/96,13100,A
4193500,5/1/96,22600,A
4193500,5/2/96,22600,A
4193500,5/3/96,17900,A
4193500,5/4/96,13900,A
4193500,5/5/96,11300,A
4193500,5/6/96,10300,A
4193500,5/7/96,11800,A
4193500,5/8/96,11500,A
4193500,5/9/96,8840,A
4193500,5/10/96,10100,A
4193500,5/11/96,19800,A
4193500,5/12/96,30000,A
4193500,5/13/96,27600,A
4193500,5/14/96,21100,A
4193500,5/15/96,15600,A
4193500,5/16/96,14200,A
4193500,5/17/96,23100,A
4193500,5/18/96,34600,A
4193500,5/19/96,30000,A
4193500,5/20/96,21700,A
4193500,5/21/96,18700,A
4193500,5/22/96,15900,A
4193500,5/23/96,10800,A
4193500,5/24/96,7740,A
4193500,5/25/96,6680,A
4193500,5/26/96,6950,A
4193500,5/27/96,8660,A
4193500,5/28/96,10400,A
4193500,5/29/96,18000,A
4193500,5/30/96,21800,A
4193500,5/31/96,20100,A
4193500,6/1/96,15100,A
4193500,6/2/96,12600,A
4193500,6/3/96,9250,A
4193500,6/4/96,5800,A
4193500,6/5/96,4500,A
4193500,6/6/96,4480,A
4193500,6/7/96,6280,A
4193500,6/8/96,13200,A
4193500,6/9/96,15800,A
4193500,6/10/96,19800,A
4193500,6/11/96,20100,A
4193500,6/12/96,18500,A
4193500,6/13/96,17400,A
4193500,6/14/96,14400,A
4193500,6/15/96,11700,A
4193500,6/16/96,10000,A
4193500,6/17/96,7330,A
4193500,6/18/96,5840,A
4193500,6/19/96,9450,A
4193500,6/20/96,13700,A
4193500,6/21/96,13800,A
4193500,6/22/96,11900,A
4193500,6/23/96,10100,A
4193500,6/24/96,8690,A
4193500,6/25/96,9000,A
4193500,6/26/96,7180,A
4193500,6/27/96,5620,A
4193500,6/28/96,3990,A
4193500,6/29/96,3070,A
4193500,6/30/96,2340,A
4193500,7/1/96,1780,A
4193500,7/2/96,1500,A
4193500,7/3/96,1300,A
4193500,7/4/96,1190,A
4193500,7/5/96,1130,A
4193500,7/6/96,1030,A
4193500,7/7/96,923,A
4193500,7/8/96,685,A
4193500,7/9/96,834,A
4193500,7/10/96,709,A
4193500,7/11/96,706,A
4193500,7/12/96,741,A
4193500,7/13/96,580,A
4193500,7/14/96,401,A
4193500,7/15/96,621,A
4193500,7/16/96,614,A
4193500,7/17/96,516,A
4193500,7/18/96,669,A
4193500,7/19/96,1890,A
4193500,7/20/96,16200,A
4193500,7/21/96,13000,A
4193500,7/22/96,8710,A
4193500,7/23/96,5430,A
4193500,7/24/96,3610,A
4193500,7/25/96,2540,A
4193500,7/26/96,1570,A
4193500,7/27/96,1410,A
4193500,7/28/96,1020,A
4193500,7/29/96,1020,A
4193500,7/30/96,3400,A
4193500,7/31/96,8900,A
4193500,8/1/96,12100,A
4193500,8/2/96,7550,A
4193500,8/3/96,4950,A
4193500,8/4/96,2720,A
4193500,8/5/96,1820,A
4193500,8/6/96,1410,A
4193500,8/7/96,1020,A
4193500,8/8/96,861,A
4193500,8/9/96,827,A
4193500,8/10/96,570,A
4193500,8/11/96,477,A
4193500,8/12/96,449,A
4193500,8/13/96,433,A
4193500,8/14/96,473,A
4193500,8/15/96,419,A
4193500,8/16/96,287,A
4193500,8/17/96,296,A
4193500,8/18/96,328,A
4193500,8/19/96,316,A
4193500,8/20/96,517,A
4193500,8/21/96,687,A
4193500,8/22/96,1380,A
4193500,8/23/96,2130,A
4193500,8/24/96,2700,A
4193500,8/25/96,2430,A
4193500,8/26/96,1970,A
4193500,8/27/96,1450,A
4193500,8/28/96,1100,A
4193500,8/29/96,1080,A
4193500,8/30/96,1130,A
4193500,8/31/96,1040,A
4193500,9/1/96,945,A
4193500,9/2/96,704,A
4193500,9/3/96,455,A
4193500,9/4/96,327,A
4193500,9/5/96,320,A
4193500,9/6/96,309,A
4193500,9/7/96,407,A
4193500,9/8/96,324,A
4193500,9/9/96,294,A
4193500,9/10/96,307,A
4193500,9/11/96,352,A
4193500,9/12/96,538,A
4193500,9/13/96,429,A
4193500,9/14/96,445,A
4193500,9/15/96,347,A
4193500,9/16/96,253,A
4193500,9/17/96,313,A
4193500,9/18/96,352,A
4193500,9/19/96,329,A
4193500,9/20/96,327,A
4193500,9/21/96,293,A
4193500,9/22/96,454,A
4193500,9/23/96,276,A
4193500,9/24/96,230,A
4193500,9/25/96,266,A
4193500,9/26/96,263,A
4193500,9/27/96,456,A
4193500,9/28/96,649,A
4193500,9/29/96,716,A
4193500,9/30/96,1330,A
4193500,10/1/96,1180,A
4193500,10/2/96,1050,A
4193500,10/3/96,696,A
4193500,10/4/96,907,A
4193500,10/5/96,745,A
4193500,10/6/96,620,A
4193500,10/7/96,473,A
4193500,10/8/96,373,A
4193500,10/9/96,416,A
4193500,10/10/96,394,A
4193500,10/11/96,363,A
4193500,10/12/96,353,A
4193500,10/13/96,350,A
4193500,10/14/96,282,A
4193500,10/15/96,244,A
4193500,10/16/96,349,A
4193500,10/17/96,273,A
4193500,10/18/96,389,A
4193500,10/19/96,317,A
4193500,10/20/96,315,A
4193500,10/21/96,432,A
4193500,10/22/96,434,A
4193500,10/23/96,654,A
4193500,10/24/96,856,A
4193500,10/25/96,392,A
4193500,10/26/96,506,A
4193500,10/27/96,702,A
4193500,10/28/96,629,A
4193500,10/29/96,458,A
4193500,10/30/96,1340,A
4193500,10/31/96,1120,A
4193500,11/1/96,798,A
4193500,11/2/96,658,A
4193500,11/3/96,728,A
4193500,11/4/96,629,A
4193500,11/5/96,558,A
4193500,11/6/96,589,A
4193500,11/7/96,784,A
4193500,11/8/96,3110,A
4193500,11/9/96,11200,A
4193500,11/10/96,11200,A
4193500,11/11/96,8830,A
4193500,11/12/96,7060,A
4193500,11/13/96,5580,A
4193500,11/14/96,2970,A
4193500,11/15/96,1910,A
4193500,11/16/96,2300,A
4193500,11/17/96,1550,A
4193500,11/18/96,1300,A
4193500,11/19/96,1200,A
4193500,11/20/96,1420,A
4193500,11/21/96,1220,A
4193500,11/22/96,1180,A
4193500,11/23/96,1100,A
4193500,11/24/96,988,A
4193500,11/25/96,1290,A
4193500,11/26/96,1720,A
4193500,11/27/96,7330,A
4193500,11/28/96,9350,A
4193500,11/29/96,7180,A
4193500,11/30/96,5740,A
4193500,12/1/96,8760,A
4193500,12/2/96,13700,A
4193500,12/3/96,14200,A
4193500,12/4/96,10600,A
4193500,12/5/96,7580,A
4193500,12/6/96,5990,A
4193500,12/7/96,4330,A
4193500,12/8/96,4900,A
4193500,12/9/96,3550,A
4193500,12/10/96,4160,A
4193500,12/11/96,3490,A
4193500,12/12/96,14300,A
4193500,12/13/96,28400,A
4193500,12/14/96,26700,A
4193500,12/15/96,20700,A
4193500,12/16/96,14900,A
4193500,12/17/96,11900,A
4193500,12/18/96,15300,A
4193500,12/19/96,16000,A
4193500,12/20/96,12000,A
4193500,12/21/96,6200,A
4193500,12/22/96,5600,A
4193500,12/23/96,5400,A
4193500,12/24/96,19700,A
4193500,12/25/96,30500,A
4193500,12/26/96,22700,A
4193500,12/27/96,15900,A
4193500,12/28/96,11500,A
4193500,12/29/96,9230,A
4193500,12/30/96,8340,A
4193500,12/31/96,7060,A
4193500,1/1/97,6870,A
4193500,1/2/97,5280,A
4193500,1/3/97,4910,A
4193500,1/4/97,4670,A
4193500,1/5/97,7150,A
4193500,1/6/97,13900,A
4193500,1/7/97,12100,A
4193500,1/8/97,8380,A
4193500,1/9/97,4500,A
4193500,1/10/97,2000,A
4193500,1/11/97,1300,A
4193500,1/12/97,1150,A
4193500,1/13/97,1000,A
4193500,1/14/97,960,A
4193500,1/15/97,900,A
4193500,1/16/97,1400,A
4193500,1/17/97,1300,A
4193500,1/18/97,1200,A
4193500,1/19/97,1100,A
4193500,1/20/97,1000,A
4193500,1/21/97,1200,A
4193500,1/22/97,1500,A
4193500,1/23/97,9980,A
4193500,1/24/97,17600,A
4193500,1/25/97,14000,A
4193500,1/26/97,10000,A
4193500,1/27/97,7000,A
4193500,1/28/97,5600,A
4193500,1/29/97,4800,A
4193500,1/30/97,4200,A
4193500,1/31/97,3700,A
4193500,2/1/97,3300,A
4193500,2/2/97,2900,A
4193500,2/3/97,2700,A
4193500,2/4/97,5470,A
4193500,2/5/97,18000,A
4193500,2/6/97,25700,A
4193500,2/7/97,23000,A
4193500,2/8/97,15000,A
4193500,2/9/97,10000,A
4193500,2/10/97,7400,A
4193500,2/11/97,5200,A
4193500,2/12/97,3700,A
4193500,2/13/97,3000,A
4193500,2/14/97,2500,A
4193500,2/15/97,2100,A
4193500,2/16/97,1800,A
4193500,2/17/97,1500,A
4193500,2/18/97,1300,A
4193500,2/19/97,2900,A
4193500,2/20/97,7740,A
4193500,2/21/97,25100,A
4193500,2/22/97,33300,A
4193500,2/23/97,30200,A
4193500,2/24/97,22700,A
4193500,2/25/97,16500,A
4193500,2/26/97,13000,A
4193500,2/27/97,28000,A
4193500,2/28/97,56000,A
4193500,3/1/97,63800,A
4193500,3/2/97,53300,A
4193500,3/3/97,38600,A
4193500,3/4/97,29200,A
4193500,3/5/97,21900,A
4193500,3/6/97,16300,A
4193500,3/7/97,14100,A
4193500,3/8/97,12500,A
4193500,3/9/97,10000,A
4193500,3/10/97,9450,A
4193500,3/11/97,11500,A
4193500,3/12/97,10900,A
4193500,3/13/97,8070,A
4193500,3/14/97,19700,A
4193500,3/15/97,43800,A
4193500,3/16/97,38200,A
4193500,3/17/97,26900,A
4193500,3/18/97,19500,A
4193500,3/19/97,13900,A
4193500,3/20/97,10800,A
4193500,3/21/97,8830,A
4193500,3/22/97,7070,A
4193500,3/23/97,5620,A
4193500,3/24/97,4640,A
4193500,3/25/97,3650,A
4193500,3/26/97,5320,A
4193500,3/27/97,5140,A
4193500,3/28/97,5020,A
4193500,3/29/97,4750,A
4193500,3/30/97,7000,A
4193500,3/31/97,8240,A
4193500,4/1/97,7450,A
4193500,4/2/97,6030,A
4193500,4/3/97,4660,A
4193500,4/4/97,3810,A
4193500,4/5/97,3670,A
4193500,4/6/97,5510,A
4193500,4/7/97,5340,A
4193500,4/8/97,5210,A
4193500,4/9/97,4150,A
4193500,4/10/97,2910,A
4193500,4/11/97,3280,A
4193500,4/12/97,2270,A
4193500,4/13/97,2760,A
4193500,4/14/97,5190,A
4193500,4/15/97,5390,A
4193500,4/16/97,4260,A
4193500,4/17/97,3230,A
4193500,4/18/97,2440,A
4193500,4/19/97,2540,A
4193500,4/20/97,2040,A
4193500,4/21/97,1930,A
4193500,4/22/97,1830,A
4193500,4/23/97,1540,A
4193500,4/24/97,1660,A
4193500,4/25/97,1490,A
4193500,4/26/97,1220,A
4193500,4/27/97,1080,A
4193500,4/28/97,1370,A
4193500,4/29/97,999,A
4193500,4/30/97,1010,A
4193500,5/1/97,1410,A
4193500,5/2/97,746,A
4193500,5/3/97,1690,A
4193500,5/4/97,7330,A
4193500,5/5/97,11400,A
4193500,5/6/97,11700,A
4193500,5/7/97,9460,A
4193500,5/8/97,6930,A
4193500,5/9/97,5380,A
4193500,5/10/97,3700,A
4193500,5/11/97,3290,A
4193500,5/12/97,3590,A
4193500,5/13/97,2050,A
4193500,5/14/97,2230,A
4193500,5/15/97,2090,A
4193500,5/16/97,1640,A
4193500,5/17/97,1550,A
4193500,5/18/97,1300,A
4193500,5/19/97,3120,A
4193500,5/20/97,12100,A
4193500,5/21/97,14600,A
4193500,5/22/97,8980,A
4193500,5/23/97,5900,A
4193500,5/24/97,3450,A
4193500,5/25/97,9050,A
4193500,5/26/97,43800,A
4193500,5/27/97,47800,A
4193500,5/28/97,33800,A
4193500,5/29/97,22000,A
4193500,5/30/97,21800,A
4193500,5/31/97,15300,A
4193500,6/1/97,24500,A
4193500,6/2/97,50100,A
4193500,6/3/97,61600,A
4193500,6/4/97,57200,A
4193500,6/5/97,42500,A
4193500,6/6/97,25800,A
4193500,6/7/97,17000,A
4193500,6/8/97,12000,A
4193500,6/9/97,8260,A
4193500,6/10/97,5240,A
4193500,6/11/97,3540,A
4193500,6/12/97,3050,A
4193500,6/13/97,2480,A
4193500,6/14/97,2380,A
4193500,6/15/97,3000,A
4193500,6/16/97,2810,A
4193500,6/17/97,2070,A
4193500,6/18/97,1850,A
4193500,6/19/97,1950,A
4193500,6/20/97,1950,A
4193500,6/21/97,3210,A
4193500,6/22/97,7790,A
4193500,6/23/97,9060,A
4193500,6/24/97,6670,A
4193500,6/25/97,5960,A
4193500,6/26/97,4720,A
4193500,6/27/97,5940,A
4193500,6/28/97,6320,A
4193500,6/29/97,5730,A
4193500,6/30/97,4200,A
4193500,7/1/97,4570,A
4193500,7/2/97,10600,A
4193500,7/3/97,10100,A
4193500,7/4/97,6010,A
4193500,7/5/97,4910,A
4193500,7/6/97,3200,A
4193500,7/7/97,2220,A
4193500,7/8/97,2700,A
4193500,7/9/97,16300,A
4193500,7/10/97,28500,A
4193500,7/11/97,22500,A
4193500,7/12/97,15700,A
4193500,7/13/97,11300,A
4193500,7/14/97,6260,A
4193500,7/15/97,3600,A
4193500,7/16/97,1360,A
4193500,7/17/97,1280,A
4193500,7/18/97,1190,A
4193500,7/19/97,954,A
4193500,7/20/97,959,A
4193500,7/21/97,1090,A
4193500,7/22/97,922,A
4193500,7/23/97,6970,A
4193500,7/24/97,12700,A
4193500,7/25/97,8290,A
4193500,7/26/97,6380,A
4193500,7/27/97,4100,A
4193500,7/28/97,3450,A
4193500,7/29/97,2670,A
4193500,7/30/97,1410,A
4193500,7/31/97,1440,A
4193500,8/1/97,961,A
4193500,8/2/97,911,A
4193500,8/3/97,688,A
4193500,8/4/97,643,A
4193500,8/5/97,465,A
4193500,8/6/97,552,A
4193500,8/7/97,759,A
4193500,8/8/97,507,A
4193500,8/9/97,459,A
4193500,8/10/97,425,A
4193500,8/11/97,385,A
4193500,8/12/97,404,A
4193500,8/13/97,588,A
4193500,8/14/97,817,A
4193500,8/15/97,2180,A
4193500,8/16/97,2210,A
4193500,8/17/97,7100,A
4193500,8/18/97,19800,A
4193500,8/19/97,17100,A
4193500,8/20/97,12600,A
4193500,8/21/97,8260,A
4193500,8/22/97,5180,A
4193500,8/23/97,3450,A
4193500,8/24/97,2850,A
4193500,8/25/97,3120,A
4193500,8/26/97,4790,A
4193500,8/27/97,4750,A
4193500,8/28/97,3450,A
4193500,8/29/97,1730,A
4193500,8/30/97,1720,A
4193500,8/31/97,1470,A
4193500,9/1/97,1100,A
4193500,9/2/97,1140,A
4193500,9/3/97,1030,A
4193500,9/4/97,1440,A
4193500,9/5/97,1580,A
4193500,9/6/97,1020,A
4193500,9/7/97,611,A
4193500,9/8/97,597,A
4193500,9/9/97,740,A
4193500,9/10/97,1240,A
4193500,9/11/97,7760,A
4193500,9/12/97,8230,A
4193500,9/13/97,4260,A
4193500,9/14/97,3070,A
4193500,9/15/97,2120,A
4193500,9/16/97,1420,A
4193500,9/17/97,1550,A
4193500,9/18/97,3520,A
4193500,9/19/97,4680,A
4193500,9/20/97,7840,A
4193500,9/21/97,18400,A
4193500,9/22/97,14600,A
4193500,9/23/97,9860,A
4193500,9/24/97,7980,A
4193500,9/25/97,5750,A
4193500,9/26/97,3940,A
4193500,9/27/97,2920,A
4193500,9/28/97,2670,A
4193500,9/29/97,2180,A
4193500,9/30/97,1660,A
4193500,10/1/97,1230,A
4193500,10/2/97,1070,A
4193500,10/3/97,963,A
4193500,10/4/97,893,A
4193500,10/5/97,856,A
4193500,10/6/97,980,A
4193500,10/7/97,848,A
4193500,10/8/97,610,A
4193500,10/9/97,589,A
4193500,10/10/97,539,A
4193500,10/11/97,457,A
4193500,10/12/97,489,A
4193500,10/13/97,574,A
4193500,10/14/97,627,A
4193500,10/15/97,484,A
4193500,10/16/97,576,A
4193500,10/17/97,753,A
4193500,10/18/97,726,A
4193500,10/19/97,732,A
4193500,10/20/97,785,A
4193500,10/21/97,887,A
4193500,10/22/97,793,A
4193500,10/23/97,739,A
4193500,10/24/97,533,A
4193500,10/25/97,486,A
4193500,10/26/97,516,A
4193500,10/27/97,811,A
4193500,10/28/97,822,A
4193500,10/29/97,970,A
4193500,10/30/97,912,A
4193500,10/31/97,1010,A
4193500,11/1/97,1200,A
4193500,11/2/97,2160,A
4193500,11/3/97,2540,A
4193500,11/4/97,2170,A
4193500,11/5/97,2080,A
4193500,11/6/97,1880,A
4193500,11/7/97,2040,A
4193500,11/8/97,1580,A
4193500,11/9/97,1460,A
4193500,11/10/97,1340,A
4193500,11/11/97,1150,A
4193500,11/12/97,1030,A
4193500,11/13/97,889,A
4193500,11/14/97,1020,A
4193500,11/15/97,971,A
4193500,11/16/97,893,A
4193500,11/17/97,861,A
4193500,11/18/97,801,A
4193500,11/19/97,860,A
4193500,11/20/97,808,A
4193500,11/21/97,850,A
4193500,11/22/97,2440,A
4193500,11/23/97,7670,A
4193500,11/24/97,7180,A
4193500,11/25/97,5720,A
4193500,11/26/97,3770,A
4193500,11/27/97,3040,A
4193500,11/28/97,3200,A
4193500,11/29/97,6820,A
4193500,11/30/97,13500,A
4193500,12/1/97,12300,A
4193500,12/2/97,10100,A
4193500,12/3/97,7990,A
4193500,12/4/97,6900,A
4193500,12/5/97,6810,A
4193500,12/6/97,6340,A
4193500,12/7/97,5150,A
4193500,12/8/97,3590,A
4193500,12/9/97,3190,A
4193500,12/10/97,2520,A
4193500,12/11/97,7180,A
4193500,12/12/97,11200,A
4193500,12/13/97,9830,A
4193500,12/14/97,7190,A
4193500,12/15/97,5320,A
4193500,12/16/97,3620,A
4193500,12/17/97,3700,A
4193500,12/18/97,3600,A
4193500,12/19/97,3290,A
4193500,12/20/97,3600,A
4193500,12/21/97,3400,A
4193500,12/22/97,3280,A
4193500,12/23/97,6530,A
4193500,12/24/97,10700,A
4193500,12/25/97,17800,A
4193500,12/26/97,27300,A
4193500,12/27/97,23100,A
4193500,12/28/97,16700,A
4193500,12/29/97,12300,A
4193500,12/30/97,9170,A
4193500,12/31/97,7270,A
4193500,1/1/98,5500,A
4193500,1/2/98,4220,A
4193500,1/3/98,3600,A
4193500,1/4/98,6620,A
4193500,1/5/98,24300,A
4193500,1/6/98,26500,A
4193500,1/7/98,24800,A
4193500,1/8/98,34800,A
4193500,1/9/98,47900,A
4193500,1/10/98,45700,A
4193500,1/11/98,39400,A
4193500,1/12/98,28600,A
4193500,1/13/98,19600,A
4193500,1/14/98,14400,A
4193500,1/15/98,11900,A
4193500,1/16/98,9050,A
4193500,1/17/98,6500,A
4193500,1/18/98,5160,A
4193500,1/19/98,4230,A
4193500,1/20/98,3250,A
4193500,1/21/98,3450,A
4193500,1/22/98,2670,A
4193500,1/23/98,2230,A
4193500,1/24/98,2270,A
4193500,1/25/98,2360,A
4193500,1/26/98,2570,A
4193500,1/27/98,2480,A
4193500,1/28/98,3110,A
4193500,1/29/98,4170,A
4193500,1/30/98,5340,A
4193500,1/31/98,5500,A
4193500,2/1/98,5020,A
4193500,2/2/98,4540,A
4193500,2/3/98,3810,A
4193500,2/4/98,3720,A
4193500,2/5/98,3280,A
4193500,2/6/98,2980,A
4193500,2/7/98,2650,A
4193500,2/8/98,2320,A
4193500,2/9/98,2000,A
4193500,2/10/98,1840,A
4193500,2/11/98,1830,A
4193500,2/12/98,3340,A
4193500,2/13/98,5410,A
4193500,2/14/98,4880,A
4193500,2/15/98,4580,A
4193500,2/16/98,4160,A
4193500,2/17/98,6830,A
4193500,2/18/98,35000,A
4193500,2/19/98,46100,A
4193500,2/20/98,41900,A
4193500,2/21/98,33200,A
4193500,2/22/98,24400,A
4193500,2/23/98,18500,A
4193500,2/24/98,13900,A
4193500,2/25/98,10800,A
4193500,2/26/98,7990,A
4193500,2/27/98,6700,A
4193500,2/28/98,5450,A
4193500,3/1/98,4590,A
4193500,3/2/98,4340,A
4193500,3/3/98,4620,A
4193500,3/4/98,3780,A
4193500,3/5/98,3480,A
4193500,3/6/98,3230,A
4193500,3/7/98,3100,A
4193500,3/8/98,3010,A
4193500,3/9/98,13000,A
4193500,3/10/98,38300,A
4193500,3/11/98,34400,A
4193500,3/12/98,24200,A
4193500,3/13/98,16200,A
4193500,3/14/98,12000,A
4193500,3/15/98,9150,A
4193500,3/16/98,7660,A
4193500,3/17/98,5790,A
4193500,3/18/98,6670,A
4193500,3/19/98,16500,A
4193500,3/20/98,23700,A
4193500,3/21/98,31400,A
4193500,3/22/98,35300,A
4193500,3/23/98,30000,A
4193500,3/24/98,22800,A
4193500,3/25/98,17500,A
4193500,3/26/98,12900,A
4193500,3/27/98,9860,A
4193500,3/28/98,7780,A
4193500,3/29/98,12200,A
4193500,3/30/98,15200,A
4193500,3/31/98,13100,A
4193500,4/1/98,10200,A
4193500,4/2/98,8720,A
4193500,4/3/98,7700,A
4193500,4/4/98,6290,A
4193500,4/5/98,5580,A
4193500,4/6/98,4640,A
4193500,4/7/98,3750,A
4193500,4/8/98,3790,A
4193500,4/9/98,8970,A
4193500,4/10/98,44100,A
4193500,4/11/98,51400,A
4193500,4/12/98,42700,A
4193500,4/13/98,28500,A
4193500,4/14/98,20500,A
4193500,4/15/98,14300,A
4193500,4/16/98,14900,A
4193500,4/17/98,24100,A
4193500,4/18/98,20000,A
4193500,4/19/98,14100,A
4193500,4/20/98,9740,A
4193500,4/21/98,6720,A
4193500,4/22/98,4920,A
4193500,4/23/98,4150,A
4193500,4/24/98,3560,A
4193500,4/25/98,3050,A
4193500,4/26/98,3020,A
4193500,4/27/98,3560,A
4193500,4/28/98,3460,A
4193500,4/29/98,3450,A
4193500,4/30/98,3680,A
4193500,5/1/98,4370,A
4193500,5/2/98,8540,A
4193500,5/3/98,11000,A
4193500,5/4/98,16700,A
4193500,5/5/98,21900,A
4193500,5/6/98,14000,A
4193500,5/7/98,10000,A
4193500,5/8/98,7200,A
4193500,5/9/98,7550,A
4193500,5/10/98,7460,A
4193500,5/11/98,5880,A
4193500,5/12/98,4420,A
4193500,5/13/98,3510,A
4193500,5/14/98,2760,A
4193500,5/15/98,2830,A
4193500,5/16/98,2390,A
4193500,5/17/98,2020,A
4193500,5/18/98,1880,A
4193500,5/19/98,1650,A
4193500,5/20/98,1570,A
4193500,5/21/98,1360,A
4193500,5/22/98,1170,A
4193500,5/23/98,1230,A
4193500,5/24/98,1260,A
4193500,5/25/98,1450,A
4193500,5/26/98,1120,A
4193500,5/27/98,1250,A
4193500,5/28/98,1370,A
4193500,5/29/98,1380,A
4193500,5/30/98,1050,A
4193500,5/31/98,1150,A
4193500,6/1/98,1330,A
4193500,6/2/98,1340,A
4193500,6/3/98,972,A
4193500,6/4/98,1070,A
4193500,6/5/98,1020,A
4193500,6/6/98,1030,A
4193500,6/7/98,903,A
4193500,6/8/98,627,A
4193500,6/9/98,698,A
4193500,6/10/98,848,A
4193500,6/11/98,1000,A
4193500,6/12/98,1310,A
4193500,6/13/98,13600,A
4193500,6/14/98,28000,A
4193500,6/15/98,22100,A
4193500,6/16/98,14900,A
4193500,6/17/98,10400,A
4193500,6/18/98,8260,A
4193500,6/19/98,8160,A
4193500,6/20/98,7900,A
4193500,6/21/98,4660,A
4193500,6/22/98,4340,A
4193500,6/23/98,4240,A
4193500,6/24/98,2790,A
4193500,6/25/98,2120,A
4193500,6/26/98,1630,A
4193500,6/27/98,1310,A
4193500,6/28/98,1220,A
4193500,6/29/98,1140,A
4193500,6/30/98,1650,A
4193500,7/1/98,4750,A
4193500,7/2/98,5720,A
4193500,7/3/98,5180,A
4193500,7/4/98,3150,A
4193500,7/5/98,6160,A
4193500,7/6/98,12000,A
4193500,7/7/98,7060,A
4193500,7/8/98,4960,A
4193500,7/9/98,4190,A
4193500,7/10/98,4020,A
4193500,7/11/98,3370,A
4193500,7/12/98,1960,A
4193500,7/13/98,1710,A
4193500,7/14/98,1460,A
4193500,7/15/98,1180,A
4193500,7/16/98,948,A
4193500,7/17/98,828,A
4193500,7/18/98,537,A
4193500,7/19/98,521,A
4193500,7/20/98,562,A
4193500,7/21/98,728,A
4193500,7/22/98,1310,A
4193500,7/23/98,5710,A
4193500,7/24/98,12500,A
4193500,7/25/98,12300,A
4193500,7/26/98,9780,A
4193500,7/27/98,6580,A
4193500,7/28/98,4650,A
4193500,7/29/98,3970,A
4193500,7/30/98,3070,A
4193500,7/31/98,2180,A
4193500,8/1/98,1460,A
4193500,8/2/98,1010,A
4193500,8/3/98,790,A
4193500,8/4/98,732,A
4193500,8/5/98,1120,A
4193500,8/6/98,15400,A
4193500,8/7/98,28100,A
4193500,8/8/98,29200,A
4193500,8/9/98,23900,A
4193500,8/10/98,16800,A
4193500,8/11/98,13300,A
4193500,8/12/98,11400,A
4193500,8/13/98,9100,A
4193500,8/14/98,5940,A
4193500,8/15/98,3540,A
4193500,8/16/98,2640,A
4193500,8/17/98,2710,A
4193500,8/18/98,2350,A
4193500,8/19/98,2190,A
4193500,8/20/98,1940,A
4193500,8/21/98,1600,A
4193500,8/22/98,1190,A
4193500,8/23/98,1510,A
4193500,8/24/98,3330,A
4193500,8/25/98,18700,A
4193500,8/26/98,33100,A
4193500,8/27/98,23600,A
4193500,8/28/98,16800,A
4193500,8/29/98,11000,A
4193500,8/30/98,8560,A
4193500,8/31/98,6610,A
4193500,9/1/98,4750,A
4193500,9/2/98,3320,A
4193500,9/3/98,2230,A
4193500,9/4/98,1680,A
4193500,9/5/98,1360,A
4193500,9/6/98,1150,A
4193500,9/7/98,1010,A
4193500,9/8/98,881,A
4193500,9/9/98,864,A
4193500,9/10/98,783,A
4193500,9/11/98,716,A
4193500,9/12/98,653,A
4193500,9/13/98,603,A
4193500,9/14/98,572,A
4193500,9/15/98,595,A
4193500,9/16/98,485,A
4193500,9/17/98,579,A
4193500,9/18/98,530,A
4193500,9/19/98,497,A
4193500,9/20/98,494,A
4193500,9/21/98,463,A
4193500,9/22/98,509,A
4193500,9/23/98,744,A
4193500,9/24/98,1060,A
